Date,Level-USD/CAD,Lower Band,Level-Mid US/Canadian Dollar Economic Index,Upper Band,Level-Unfiltered,y-o-y USD/CAD,Stationary-US/Canadian Dollar Economic Index
2/6/1994,1.3393,1.323594058,1.337062107,1.360280031,1.335789665,6.913869657,7.786931511
2/7/1994,1.3418,1.323594058,1.337078632,1.360280031,1.338268447,7.045726828,7.98243919
2/8/1994,1.3423,1.324027845,1.337549601,1.360280031,1.338764204,6.994253597,7.923022115
2/9/1994,1.3447,1.324087749,1.338045357,1.360280031,1.341143834,6.815830448,7.698046789
2/10/1994,1.3416,1.324087749,1.338169296,1.360280031,1.338070145,6.755269775,8.1737773
2/11/1994,1.343,1.324087749,1.338516325,1.360280031,1.339458263,7.819013096,8.316637405
2/12/1994,1.346533333,1.324087749,1.338516325,1.360280031,1.342961608,8.230001853,8.123436191
2/13/1994,1.350066667,1.324087749,1.338516325,1.360280031,1.346464953,8.527597628,8.106601204
2/14/1994,1.3536,1.324275723,1.338830305,1.360280031,1.349968298,8.824356476,8.009678719
2/15/1994,1.3546,1.324275723,1.338929456,1.360280031,1.350959811,8.890655257,7.817731436
2/16/1994,1.3508,1.324275723,1.339077708,1.360280031,1.347192062,8.520950473,7.743161776
2/17/1994,1.3406,1.324275723,1.339325587,1.360280031,1.337078632,7.072061343,7.887954746
2/18/1994,1.3387,1.324275723,1.34005317,1.360280031,1.335194758,7.063460359,8.238899548
2/19/1994,1.33965,1.324275723,1.340697654,1.360280031,1.336136695,7.443609604,8.444436179
2/20/1994,1.3406,1.324275723,1.340945532,1.360280031,1.337078632,7.367886486,8.575541942
2/21/1994,1.34155,1.324275723,1.341496694,1.360292425,1.338020569,7.29231714,8.718535984
2/22/1994,1.3425,1.324275723,1.342125995,1.360565091,1.338962506,7.216901085,8.857050351
2/23/1994,1.34,1.324275723,1.342499944,1.361870334,1.336483724,7.67141343,9.205462328
2/24/1994,1.3475,1.324275723,1.34277953,1.361931739,1.34392007,7.68351416,9.769284817
2/25/1994,1.3516,1.324275723,1.343440839,1.361931739,1.347985272,8.877716092,9.848046609
2/26/1994,1.3518,1.324381072,1.34506031,1.361979999,1.348183575,9.259202302,10.07059352
2/27/1994,1.352,1.324573177,1.346332751,1.361979999,1.348381878,9.277383977,10.32418883
2/28/1994,1.3522,1.325515114,1.346828508,1.362008168,1.34858018,9.295562963,10.52118865
3/1/1994,1.3498,1.325577084,1.347222136,1.362263056,1.346200549,9.077237458,10.8869531
3/2/1994,1.3534,1.325762992,1.347618741,1.362835242,1.349769995,9.581710958,11.43543063
3/3/1994,1.3561,1.325762992,1.348084424,1.364091158,1.35244708,9.935019529,11.50814783
3/4/1994,1.3575,1.325762992,1.348282726,1.36573609,1.353835198,10.46660851,11.34850505
3/5/1994,1.3573,1.325762992,1.348441287,1.365810056,1.353636895,9.984599652,11.33951571
3/6/1994,1.3571,1.327250262,1.348540438,1.366314141,1.353438593,10.09791424,11.29480739
3/7/1994,1.3569,1.327250262,1.34858018,1.366503409,1.35324029,10.21136685,11.23762748
3/8/1994,1.3573,1.327250262,1.348775829,1.366970826,1.353636895,10.37929781,11.18051705
3/9/1994,1.3522,1.327250262,1.349001123,1.367991881,1.34858018,9.650079651,10.96755759
3/10/1994,1.3577,1.327250262,1.349400382,1.368928219,1.3540335,10.18840485,11.03035307
3/11/1994,1.3617,1.327250262,1.349809114,1.370761044,1.357999551,10.66839049,10.87311806
3/12/1994,1.361133333,1.327250262,1.349908265,1.370998697,1.357437694,10.72590427,10.76995623
3/13/1994,1.360566667,1.327250262,1.349982644,1.371163949,1.356875837,10.57593488,10.87830776
3/14/1994,1.36,1.327250262,1.35016792,1.371329201,1.35631398,10.42602353,11.03706712
3/15/1994,1.364,1.327250262,1.350609944,1.371526566,1.360280031,10.68832588,11.14232582
3/16/1994,1.3623,1.329871574,1.350910394,1.372182714,1.358594459,10.14130732,11.48736738
3/17/1994,1.3656,1.330782526,1.350949781,1.372536363,1.361866451,10.31095721,10.77253126
3/18/1994,1.3695,1.33315596,1.351366064,1.372536363,1.365733351,11.11389272,11.16866972
3/19/1994,1.367733333,1.335077016,1.352109699,1.372536363,1.363981679,11.12288177,11.63686011
3/20/1994,1.365966667,1.335752484,1.352843685,1.372536363,1.362230006,10.97061205,11.82646619
3/21/1994,1.3642,1.336115005,1.353339441,1.372536363,1.360478333,10.8181371,12.06742979
3/22/1994,1.3665,1.336203768,1.353496616,1.372536363,1.362758813,11.03174587,12.10713558
3/23/1994,1.364,1.336466507,1.353595767,1.372745557,1.360280031,10.51098236,12.46437967
3/24/1994,1.3726,1.336563916,1.353636895,1.372745557,1.368807041,11.64824388,12.10749007
3/25/1994,1.3753,1.337046796,1.353736047,1.372745557,1.371484125,11.94901917,12.00654008
3/26/1994,1.375133333,1.337078632,1.353934349,1.373460878,1.371318873,11.84524272,11.76981744
3/27/1994,1.374966667,1.337961698,1.354811236,1.373460878,1.371153621,11.76783837,11.69287079
3/28/1994,1.3748,1.338067046,1.355951476,1.373460878,1.370988369,11.69046398,11.66776467
3/29/1994,1.3775,1.338256053,1.356594908,1.373460878,1.373665453,11.86914688,11.95392657
3/30/1994,1.3794,1.338733219,1.357156766,1.373667611,1.375549328,11.58595116,12.47984648
3/31/1994,1.3838,1.338950112,1.357718623,1.37374973,1.379911984,11.39927688,12.13379416
4/1/1994,1.389,1.33917851,1.358297005,1.374501452,1.38506785,11.74299533,12.19407529
4/2/1994,1.391133333,1.339441678,1.359437245,1.374588759,1.387183077,11.73645302,12.00237581
4/3/1994,1.393266667,1.341038486,1.360280031,1.37466295,1.389298305,11.87603656,11.87428598
4/4/1994,1.3954,1.341805447,1.360379182,1.374757152,1.391413532,12.01535129,11.77865502
4/5/1994,1.3841,1.34236788,1.360627485,1.374824907,1.380209438,10.96735699,11.19447332
4/6/1994,1.384,1.342585264,1.360969333,1.37488433,1.380110286,11.20217963,10.94213351
4/7/1994,1.3865,1.342938848,1.361514241,1.375555524,1.382589068,11.23872126,10.89442152
4/8/1994,1.3817,1.343860166,1.361897516,1.375648479,1.377829807,11.1442237,10.94190493
4/9/1994,1.3838,1.34605802,1.361953844,1.375660873,1.379911984,11.1649044,11.12129724
4/10/1994,1.3859,1.346448428,1.361986243,1.375879054,1.381994161,11.31875331,11.22993686
4/11/1994,1.388,1.347146618,1.362111692,1.376423819,1.384076337,11.47232864,11.27618043
4/12/1994,1.3795,1.34724845,1.362494409,1.377365035,1.375648479,10.68489171,11.29111113
4/13/1994,1.3763,1.347939456,1.363370246,1.377833549,1.372475638,10.34099704,11.49132609
4/14/1994,1.3797,1.348171181,1.364857515,1.377902888,1.375846781,10.43978093,11.29623614
4/15/1994,1.3851,1.348369484,1.365755261,1.378214157,1.38120095,11.15354134,11.14654832
4/16/1994,1.3863,1.34849327,1.366040243,1.379911984,1.382390766,11.45504834,11.01957073
4/17/1994,1.3875,1.348575212,1.366389929,1.379924378,1.383580581,11.6525278,10.80174545
4/18/1994,1.3887,1.34858018,1.366691461,1.380116483,1.384770396,11.84998298,10.61264889
4/19/1994,1.3865,1.348947022,1.367421958,1.380271407,1.382589068,11.74640785,10.54939888
4/20/1994,1.3858,1.349027063,1.368138658,1.381244329,1.381895009,11.63543709,10.41350447
4/21/1994,1.3812,1.349723794,1.36857341,1.381901206,1.377334051,11.0997418,9.842820006
4/22/1994,1.3785,1.349843343,1.369345665,1.382018948,1.374656966,10.46910496,9.665479309
4/23/1994,1.3795,1.349960794,1.370087336,1.38240316,1.375648479,10.60692864,9.492314903
4/24/1994,1.3805,1.349995196,1.370357439,1.382589068,1.350338851,10.79344748,9.179006166
4/25/1994,1.3815,1.350317485,1.370585192,1.382589068,1.349030769,10.97997919,8.874668075
4/26/1994,1.3733,1.35084715,1.370795468,1.382589068,1.349848233,10.34594533,8.620062202
4/27/1994,1.3753,1.350936081,1.370916708,1.382589068,1.361928581,9.261793516,8.783434785
4/28/1994,1.3805,1.350958557,1.371070995,1.382589068,1.366476544,9.561390966,8.544995043
4/29/1994,1.3818,1.351721535,1.371173138,1.382589068,1.361979107,9.754315437,8.496841273
4/30/1994,1.3822,1.352404907,1.371243478,1.382589068,1.355588972,10.00256511,8.346960473
5/1/1994,1.3826,1.353190715,1.371306587,1.382589068,1.349996989,10.12523712,8.138517173
5/2/1994,1.383,1.353426199,1.3713467,1.382589068,1.348500696,10.24796064,7.921969219
5/3/1994,1.384,1.353547385,1.371429326,1.382589068,1.342402435,10.42402724,7.668781488
5/4/1994,1.3863,1.353631754,1.371525446,1.382589068,1.34725221,10.12492772,7.531208045
5/5/1994,1.3847,1.353636895,1.371720605,1.382589068,1.350881037,9.635856315,7.470108595
5/6/1994,1.3836,1.353822804,1.371890819,1.382589068,1.33620824,10.07861553,7.086200836
5/7/1994,1.3823,1.354021106,1.371948644,1.382589068,1.336569263,9.924407084,7.073893197
5/8/1994,1.381,1.355491755,1.37207664,1.382589068,1.339192911,9.892594992,7.216102001
5/9/1994,1.3797,1.356268667,1.372278213,1.382589068,1.342597452,9.860731207,7.350590083
5/10/1994,1.3784,1.356840721,1.372434439,1.382589068,1.341849554,9.828815602,7.361064021
5/11/1994,1.3781,1.357402578,1.372587208,1.382589068,1.348971478,9.183557402,7.394207205
5/12/1994,1.3808,1.357964435,1.37273138,1.382589068,1.351772317,9.443389285,7.771619178
5/13/1994,1.3785,1.358557277,1.372843298,1.382589068,1.353554638,9.431485152,8.12271571
5/14/1994,1.377533333,1.360174683,1.372843298,1.382589068,1.350939751,9.190864635,8.406973441
5/15/1994,1.376566667,1.360280031,1.372843298,1.382589068,1.367937537,9.059592389,8.587443837
5/16/1994,1.3756,1.360368226,1.372843298,1.382589068,1.365777172,8.928276008,8.891069478
5/17/1994,1.379,1.360368226,1.372843298,1.382589068,1.366303314,9.186698273,9.076143957
5/18/1994,1.3778,1.360471819,1.372843298,1.382589068,1.370745889,9.340095113,9.477295472
5/19/1994,1.3738,1.360607704,1.372843298,1.382589068,1.360776636,9.514914282,9.864703999
5/20/1994,1.3768,1.360766617,1.372843298,1.382589068,1.361993379,9.705454302,10.05338129
5/21/1994,1.377533333,1.360816004,1.373184927,1.382589068,1.36116203,9.945442304,10.22256714
5/22/1994,1.378266667,1.361140568,1.373556346,1.382589068,1.366906379,10.15001753,10.42576103
5/23/1994,1.379,1.361822425,1.373682718,1.382651038,1.374823901,10.35471573,10.60530588
5/24/1994,1.3786,1.361924698,1.373892111,1.383516673,1.373699983,10.45854473,10.63160632
5/25/1994,1.3825,1.361975949,1.374290087,1.383611566,1.374495935,10.96161902,11.09127471
5/26/1994,1.3865,1.361992487,1.374540073,1.384095148,1.377889682,10.93705675,10.99205261
5/27/1994,1.3864,1.362215217,1.374620589,1.384397491,1.374584211,11.0059705,11.35874382
5/28/1994,1.385925,1.362725762,1.374704834,1.384704654,1.385095429,10.28496161,11.25489583
5/29/1994,1.38545,1.363905249,1.374764185,1.38478648,1.384700271,10.20656929,11.29718624
5/30/1994,1.384975,1.365623872,1.374799784,1.385029121,1.385789297,10.12817323,11.26302274
5/31/1994,1.3845,1.365774433,1.374831949,1.385051075,1.386787349,10.04977339,11.20154679
6/1/1994,1.386,1.366016306,1.374874938,1.385069574,1.38728901,10.14662136,11.16138258
6/2/1994,1.3855,1.366286373,1.375052997,1.385113139,1.385027732,10.17958464,10.94891617
6/3/1994,1.3831,1.366465717,1.375372721,1.38540445,1.388068104,9.657573813,10.84675457
6/4/1994,1.380233333,1.366879514,1.375598903,1.385851675,1.390040723,9.123279011,10.61723869
6/5/1994,1.377366667,1.367460149,1.375648479,1.386812082,1.37344724,8.835695814,10.23971604
6/6/1994,1.3745,1.367910008,1.375650143,1.387189698,1.372163186,8.54758862,9.822237515
6/7/1994,1.371,1.367946063,1.375653319,1.387189698,1.376363137,8.202195115,9.50404271
6/8/1994,1.3756,1.368315207,1.375750806,1.387189698,1.374752702,8.182043251,9.240717293
6/9/1994,1.374,1.368777837,1.376104959,1.387189698,1.371566766,8.269124806,9.114403834
6/10/1994,1.3745,1.369816961,1.376489703,1.387189698,1.369884289,8.457878954,8.973300032
6/11/1994,1.376733333,1.370265003,1.376742937,1.387189698,1.370845047,8.570963559,8.99365604
6/12/1994,1.378966667,1.370416113,1.377101828,1.387189698,1.371374527,8.722170468,8.951584712
6/13/1994,1.3812,1.370725801,1.377491001,1.387189698,1.371907194,8.87307375,8.944996028
6/14/1994,1.386,1.37083885,1.377491001,1.387189698,1.372698778,9.251476227,8.749296783
6/15/1994,1.3882,1.370979411,1.377491001,1.387189698,1.370424494,9.628749329,8.898359749
6/16/1994,1.3928,1.370979411,1.377491001,1.387189698,1.371990095,9.958507779,9.241381549
6/17/1994,1.3925,1.37083885,1.377491001,1.387189698,1.374839997,10.24919225,9.447382503
6/18/1994,1.393,1.370725801,1.377491001,1.387189698,1.371294301,10.50520819,9.553011981
6/19/1994,1.3935,1.370416113,1.377491001,1.387189698,1.368339778,10.58466472,9.939522032
6/20/1994,1.394,1.370265003,1.377491001,1.387189698,1.370290384,10.6641156,10.28944525
6/21/1994,1.3805,1.369787757,1.377491001,1.387189698,1.378100968,9.503488005,10.44995067
6/22/1994,1.385,1.368315207,1.377101828,1.387189698,1.391190732,9.450817223,10.62145612
6/23/1994,1.3853,1.367946063,1.376742937,1.387189698,1.394793183,9.266136273,10.88815744
6/24/1994,1.3898,1.367910008,1.376489703,1.386818702,1.38990437,9.492102688,11.46917145
6/25/1994,1.389033333,1.367460149,1.376104959,1.386092742,1.393190218,9.376383674,11.58899006
6/26/1994,1.388266667,1.366879514,1.375750806,1.38603792,1.400458943,9.289375156,11.65707741
6/27/1994,1.3875,1.366465717,1.375653319,1.38603792,1.404935327,9.202332143,11.75183008
6/28/1994,1.3864,1.366286373,1.375650143,1.38603792,1.404514161,9.085709423,11.76264038
6/29/1994,1.384,1.366016306,1.375648479,1.38603792,1.392329814,9.074004668,11.91624877
6/30/1994,1.3825,1.365675448,1.375486015,1.38603792,1.396616072,8.864034565,11.98973893
7/1/1994,1.3822,1.364041203,1.375259833,1.38603792,1.401808536,8.235032522,11.95943207
7/2/1994,1.383925,1.362388875,1.375052997,1.38603792,1.402934841,8.378779129,11.62602067
7/3/1994,1.38565,1.361992487,1.374874938,1.38603792,1.396262396,8.603417657,11.45423076
7/4/1994,1.387375,1.361975949,1.374831949,1.38603792,1.40123916,8.827907394,11.32799992
7/5/1994,1.3891,1.361880672,1.374831949,1.38603792,1.402514111,9.05224886,11.22232237
7/6/1994,1.3849,1.361143233,1.374799784,1.38603792,1.401501384,8.751766768,11.24318132
7/7/1994,1.3885,1.360858611,1.374764185,1.38603792,1.400423121,9.166450468,11.06350828
7/8/1994,1.3903,1.360816004,1.374704834,1.38603792,1.394817275,9.737712503,11.29654133
7/9/1994,1.390533333,1.360766617,1.374620589,1.38603792,1.391937873,10.13324913,11.14284236
7/10/1994,1.390766667,1.360601189,1.374540073,1.38603792,1.392605264,10.07366442,11.08630664
7/11/1994,1.391,1.360324961,1.374290087,1.38603792,1.393530691,10.01412857,11.08973578
7/12/1994,1.3837,1.359562353,1.373892111,1.38603792,1.394518959,9.287352193,11.2104245
7/13/1994,1.3814,1.359153727,1.373573611,1.38603792,1.393287042,9.150179591,11.25811336
7/14/1994,1.382,1.35867916,1.373251464,1.38603792,1.399127732,8.714196688,11.07839238
7/15/1994,1.379,1.357518445,1.372989151,1.38603792,1.396260449,8.590846303,10.92576112
7/16/1994,1.378666667,1.357518445,1.372989151,1.38603792,1.392713325,8.762632893,10.62928879
7/17/1994,1.378333333,1.357518445,1.372989151,1.38603792,1.382456826,8.777736948,10.42878694
7/18/1994,1.378,1.357518445,1.372989151,1.38603792,1.375196115,8.792850167,10.28343866
7/19/1994,1.38,1.355461826,1.372989151,1.38603792,1.372922614,9.015948733,10.08150074
7/20/1994,1.3815,1.353541578,1.372989151,1.38603792,1.376869605,9.14946209,10.35408177
7/21/1994,1.3785,1.353541578,1.372989151,1.38603792,1.371192656,8.997706398,9.944431438
7/22/1994,1.378,1.353541578,1.372989151,1.38603792,1.374084239,8.732001926,9.667341792
7/23/1994,1.378233333,1.35632321,1.372989151,1.38603792,1.377851148,8.714395402,9.504629327
7/24/1994,1.378466667,1.357575871,1.373251464,1.38603792,1.372763981,8.687198497,9.289928039
7/25/1994,1.3787,1.35867916,1.373573611,1.38603792,1.371874443,8.660016812,9.106549324
7/26/1994,1.3807,1.359153727,1.373892111,1.38603792,1.37239324,8.790205771,8.824964611
7/27/1994,1.3797,1.359562353,1.374290087,1.38603792,1.375651807,8.452048128,8.705650555
7/28/1994,1.3808,1.360254099,1.374540073,1.38603792,1.374909879,8.588285655,8.755062107
7/29/1994,1.3835,1.360369381,1.374540073,1.38603792,1.378849694,8.455524662,8.868811893
7/30/1994,1.385166667,1.360601189,1.374540073,1.38603792,1.375654831,8.899757894,9.136069723
7/31/1994,1.386833333,1.360601189,1.374540073,1.38603792,1.376616269,8.95508252,9.095184661
8/1/1994,1.3885,1.360601189,1.374540073,1.38603792,1.377647952,9.010299155,9.097106422
8/2/1994,1.3896,1.360601189,1.374540073,1.38603792,1.379607362,9.015301193,9.261759725
8/3/1994,1.3883,1.360766617,1.374540073,1.38603792,1.382571853,8.547538984,9.03903657
8/4/1994,1.3869,1.360816004,1.374540073,1.38603792,1.379283462,8.719006557,8.856837593
8/5/1994,1.3882,1.360858611,1.374540073,1.38603792,1.367946631,8.681564361,7.793065015
8/6/1994,1.385466667,1.360858611,1.374540073,1.38603792,1.366032248,8.315503144,7.44342155
8/7/1994,1.382733333,1.360858611,1.374540073,1.38603792,1.360374105,8.053760102,7.202137624
8/8/1994,1.38,1.360858611,1.374540073,1.38603792,1.359180777,7.791539769,6.947945057
8/9/1994,1.3747,1.360858611,1.374540073,1.38603792,1.360818629,7.299592594,6.614503612
8/10/1994,1.3753,1.360981374,1.374668457,1.38603792,1.360616328,7.315160243,6.355675323
8/11/1994,1.378,1.360981374,1.374668457,1.38603792,1.367497067,6.702928663,6.170956162
8/12/1994,1.3819,1.360981374,1.374668457,1.38603792,1.374775668,6.193494059,5.777776187
8/13/1994,1.381333333,1.360981374,1.374668457,1.38603792,1.379841233,5.665518,6.013962352
8/14/1994,1.380766667,1.360858611,1.374540073,1.38603792,1.385049957,5.608860116,6.272007984
8/15/1994,1.3802,1.360805985,1.374540073,1.38603792,1.383512412,5.552181849,6.45616312
8/16/1994,1.3796,1.360601189,1.374460981,1.38603792,1.384377306,5.49251378,6.403682098
8/17/1994,1.3768,1.360369381,1.37433335,1.38603792,1.385378793,5.326957064,6.658509736
8/18/1994,1.3792,1.360254099,1.374206594,1.38603792,1.389287039,5.009155271,6.949488697
8/19/1994,1.3757,1.359578356,1.373765739,1.38603792,1.389905176,4.836615025,6.815712618
8/20/1994,1.375633333,1.359433738,1.373326301,1.38603792,1.387865099,4.690921769,7.09954219
8/21/1994,1.375566667,1.359433738,1.373130525,1.38603792,1.388735098,4.684965627,7.145122864
8/22/1994,1.3755,1.359433738,1.372989151,1.385419953,1.39135113,4.679009196,7.216046451
8/23/1994,1.3775,1.359433738,1.372843298,1.385084705,1.388357083,4.857576657,7.129569568
8/24/1994,1.3746,1.359433738,1.37273138,1.385084705,1.387715996,4.654445012,6.994843699
8/25/1994,1.373,1.359433738,1.372546009,1.385050904,1.388900134,4.968583506,7.301084839
8/26/1994,1.37,1.359433738,1.372278213,1.384419346,1.387514094,4.559593386,6.764643789
8/27/1994,1.369766667,1.359433738,1.37207664,1.384419346,1.390596891,3.998197735,6.445819733
8/28/1994,1.369533333,1.359433738,1.372191667,1.384419346,1.389908068,4.020658324,6.197179343
8/29/1994,1.3693,1.359433738,1.372191667,1.384419346,1.386046435,4.043130675,6.004382128
8/30/1994,1.3673,1.359433738,1.372191667,1.384419346,1.385065099,3.906921405,5.739582597
8/31/1994,1.3712,1.359433738,1.372546009,1.384419346,1.386037353,4.219746625,5.769603756
9/1/1994,1.3682,1.359433738,1.37273138,1.384419346,1.378831306,3.773899665,5.565358177
9/2/1994,1.3665,1.359433738,1.372843298,1.384419346,1.378990538,3.222213984,5.153806567
9/3/1994,1.366875,1.359433738,1.372989151,1.384419346,1.37934901,3.126344245,5.310500934
9/4/1994,1.36725,1.359433738,1.373130525,1.384419346,1.379368614,3.254922882,5.039203437
